Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
3979,18200,81300,0.17,892,0,364,1,1,1,2,3,1,68.9,0,1,0,54175
3980,15700,67000,0.15,692,0,0,1,0,0,2,2,1,53.8,0,0,0,92589
3981,18400,91500,0.53,1068,350,0,2,0,0,3,2,1,52.8,0,0,1,122040
3982,16600,88500,0.15,1278,0,160,1,0,0,4,2,1,92.9,0,0,1,112289
3983,18100,75100,0.26,939,200,192,1,0,1,3,2,1,52.9,0,0,1,95544
3984,25900,88900,0.3,1073,0,0,1,0,0,3,2,1,13.9,0,0,0,115146
3985,23100,159300,0.21,1136,750,100,3,0,0,2,4,1,5.8,400,0,0,159569
3986,35600,110800,0.32,1500,300,0,1,1,1,4,3,1,37.8,484,0,1,158584
3987,19400,85700,0.16,1270,350,0,1,0,0,4,2,1,61.9,0,0,1,78799
3988,13700,40400,0.26,672,0,0,1,0,0,2,2,1,56,0,0,0,68457
3989,25800,149000,0.25,1676,600,48,3,0,1,4,2,1,36.9,0,0,1,172374
3990,21100,61100,0.18,816,0,0,1,0,0,2,2,0,57.8,0,0,1,87664
3991,22700,182400,0.17,2232,0,0,2,0,1,3,4,1,11.8,440,0,0,196998
3992,28700,79200,0.44,1100,700,0,1,0,0,2,2,1,55.8,368,0,1,125094
3993,8700,58300,0.11,840,0,0,1,0,0,2,2,1,83.9,0,0,1,64024
3994,8500,38000,0.12,755,0,0,1,0,0,1,2,0,108.9,0,0,1,54175
3995,11700,178500,0.13,1680,0,0,2,1,1,3,3,1,88.8,0,0,1,168828
3996,9300,72100,0.28,1298,0,0,2,0,0,4,4,1,101,0,0,1,87000
3997,13700,58100,0.14,1000,0,0,1,0,0,2,3,1,70.8,0,0,1,87664
3998,4400,39800,0.16,837,0,0,1,0,0,2,2,0,69.9,0,0,0,58607
3999,16500,83400,0.17,884,0,0,1,0,0,2,2,1,51.9,0,0,1,105296
4000,18800,106200,0.24,1012,1000,0,2,0,0,2,2,0,58,280,0,1,116229
4001,20300,91800,0.19,1006,0,0,1,0,0,4,2,1,38.8,0,0,1,108349
4002,20400,111900,0.21,983,397,240,2,0,0,3,2,1,19.8,0,0,1,130019
4003,15600,99800,0.15,1120,150,280,1,1,0,2,3,1,52,0,0,1,73874
4004,13800,60700,0.14,1057,0,0,1,0,1,2,4,1,103.8,0,0,1,85596
4005,17100,60700,0.2,1176,0,0,1,0,0,3,4,0,104,0,1,0,63039
4006,25200,126800,0.16,1034,400,120,2,1,1,3,3,1,3.8,150,0,0,152575
4007,25700,154300,0.16,1460,0,120,2,1,1,3,2,1,3.8,424,0,0,129034
4008,19400,76100,0.24,800,385,0,1,0,0,2,2,1,58.9,0,0,1,104409
4009,22600,98000,0.21,1040,0,160,1,0,0,3,2,1,46.9,0,0,1,127064
4010,14300,58600,0.18,1214,0,0,1,0,0,3,3,1,64.9,0,0,1,97514
4011,21200,92800,0.17,1176,0,128,1,1,0,4,2,1,49,253,0,1,110000
4012,17200,38100,0.29,612,0,0,1,0,0,2,2,1,99,0,0,1,46295
4013,13700,54300,0.16,660,0,64,1,0,0,2,2,0,54.9,0,0,0,78799
4014,15100,78200,0.19,826,0,0,1,0,0,3,2,1,52.8,0,0,1,59592
4015,14400,48000,0.15,764,350,0,1,0,0,1,3,1,91.9,0,0,0,71904
4016,13200,24000,0.22,912,0,0,1,0,0,1,2,0,59.9,0,1,0,11820
4017,15000,39400,0.16,552,0,0,1,0,0,1,2,1,92.9,0,0,1,53190
4018,19200,103500,0.2,1248,0,0,1,0,1,3,3,1,40,0,0,1,119184
4019,15100,62600,0.16,776,0,0,1,0,0,2,2,1,61,0,0,1,77000
4020,15400,62700,0.17,1496,0,0,1,0,0,3,1,1,44.9,240,0,0,87172
4021,21100,110000,0.19,1020,300,0,1,0,1,3,2,1,34.9,0,0,1,125586
4022,21100,95500,0.17,1052,0,0,1,0,0,3,2,1,46.9,0,0,1,116229
4023,41300,126100,0.19,1469,0,100,1,1,0,4,3,1,1.9,418,0,0,164395
4024,41300,126600,0.19,1176,0,100,1,1,0,3,2,1,1.9,420,0,0,162425
4025,16100,107400,0.15,1085,0,140,1,0,0,3,2,1,4.8,0,0,0,139770
4026,15900,53700,0.15,720,0,0,1,0,0,2,3,0,91.8,0,0,1,62054
4027,15700,72200,0.15,1063,0,108,1,1,0,3,3,1,71.9,0,0,1,88551
4028,15900,36500,0.3,754,0,0,1,0,1,1,2,0,94,240,1,0,14775
4029,15800,39400,0.15,667,0,0,1,0,0,2,2,0,61.9,0,0,1,68949
4030,15900,68900,0.15,1067,0,104,1,0,0,3,3,0,94,0,0,1,88649
4031,16200,50000,0.15,858,0,0,1,0,0,2,3,1,96.8,0,0,0,62054
4032,10800,57300,0.15,1104,0,0,1,0,0,2,3,1,101.9,0,1,0,73874
4033,16600,89000,0.15,1208,0,0,1,0,1,2,4,1,76.9,0,0,1,111304
4034,16600,54900,0.16,740,0,0,1,0,0,2,2,0,67,0,1,0,39892
4035,17000,61800,0.19,1145,0,216,1,0,0,2,4,0,82.8,0,1,0,68949
4036,16000,74200,0.15,1311,0,0,1,0,0,3,3,0,111.8,0,0,1,107857
4037,19900,94600,0.17,1550,0,42,2,0,1,4,2,0,86.8,0,0,1,101454
4038,17400,102400,0.21,1009,0,436,2,0,0,3,2,1,63,0,1,0,55051
4039,16800,63900,0.16,720,300,0,1,0,0,2,2,1,47.9,0,0,0,81754
4040,14500,69100,0.15,734,0,0,1,0,0,2,2,0,53.8,0,0,1,102439
4041,5200,42700,0.14,1098,0,0,1,0,0,3,3,0,104,0,0,1,73677
4042,9400,47600,0.26,1064,0,0,1,0,0,2,3,0,71.8,0,0,0,68949
4043,26200,92700,0.31,1333,400,0,1,1,1,3,2,1,70.9,0,0,1,114850
4044,3800,30900,0.07,1248,0,0,1,0,0,3,3,0,83.9,0,0,0,83626
4045,6300,78700,0.19,1228,0,0,1,1,0,4,2,1,9.8,0,0,0,83232
4046,5900,61200,0.15,1352,0,0,1,0,1,3,3,1,98,0,0,1,70919
4047,5700,23800,0.15,1400,0,0,1,0,1,3,4,0,76,0,1,0,75000
4048,10200,50800,0.29,2518,0,0,1,0,1,4,6,0,112.8,0,1,0,59099
4049,48300,197200,0.25,1823,0,0,2,1,1,4,2,1,1.8,440,0,0,246149
4050,24200,95100,0.23,1229,384,216,1,0,1,3,2,1,54,0,0,1,129900
4051,5700,31900,0.15,936,0,0,1,0,0,3,3,0,84.8,0,1,0,18222
4052,50000,265900,0.22,1716,600,0,2,1,2,3,4,1,55,0,0,1,295497
4053,23200,75100,0.15,824,0,144,1,0,1,2,3,1,86.8,0,0,1,104902
4054,48500,285700,0.27,2972,400,0,2,2,1,4,4,1,57,596,0,1,369372
4055,31300,83100,0.2,820,0,128,1,0,1,2,2,1,82.8,0,0,1,114752
4056,27200,95800,0.16,1100,0,66,2,0,0,3,2,1,94,0,0,1,126079
4057,42000,135900,0.17,1792,0,0,1,1,1,3,6,1,95.9,0,0,1,198476
4058,26500,130300,0.15,1847,0,0,1,0,1,3,4,1,91.9,0,0,1,121154
4059,27500,66600,0.17,1080,0,0,1,0,1,3,3,1,88.8,0,1,0,65009
4060,19000,64000,0.11,920,0,0,1,0,0,2,3,1,89.9,0,0,1,92589
4061,37300,80800,0.15,1238,0,0,2,0,1,2,3,1,66.9,0,0,1,111206
4062,23300,78600,0.14,935,0,0,1,0,0,2,3,1,112.9,437,0,1,121154
4063,28500,114000,0.19,988,0,0,1,0,1,2,3,1,67.8,200,0,1,186163
4064,81300,163500,0.96,1630,336,474,2,1,1,3,4,1,78.8,0,0,1,276783
4065,50400,161300,0.27,1924,0,0,2,1,2,3,3,1,84,0,0,1,231473
4066,32100,82800,0.18,1305,0,0,1,0,1,3,3,1,82.9,0,0,0,83724
4067,40600,127000,0.26,1128,300,540,1,0,1,3,2,1,57.8,286,0,1,155629
4068,14100,67500,0.16,816,0,196,1,0,0,2,3,1,94,0,0,1,78799
4069,30500,100400,0.17,1032,0,0,1,0,1,2,3,1,68.8,0,0,1,151689
4070,32600,83200,0.23,1136,0,216,2,0,0,3,2,1,60.8,0,0,0,119184
4071,30500,91500,0.18,1355,0,0,1,0,0,3,3,1,62.9,0,0,1,117214
4072,33200,121800,0.24,1617,350,0,1,1,0,4,3,1,43.8,0,0,1,131989
4073,28800,129800,0.18,1563,225,498,2,0,0,3,4,1,54.9,0,0,1,120169
4074,27700,74600,0.16,1001,400,0,1,0,0,3,2,1,59,0,0,0,124601
4075,29600,132800,0.19,1617,0,224,2,0,1,4,3,1,76,285,0,1,169911
4076,32700,115700,0.23,1367,0,200,1,1,1,3,3,1,73,0,0,1,162524
4077,27100,32700,0.2,516,0,0,1,0,0,1,3,1,90,0,0,0,60084
4078,26600,109400,0.17,1212,600,0,2,0,0,3,3,1,52.8,0,0,1,132974
4079,28700,123400,0.21,1384,520,0,1,1,0,3,2,1,48.9,0,0,1,142824
4080,26600,90800,0.17,1024,200,0,2,0,0,3,3,1,51.8,0,0,1,142331
4081,23900,117300,0.16,1242,0,168,1,1,0,2,4,1,71.9,0,0,1,147749
4082,29700,112100,0.26,1735,0,0,1,1,0,3,4,1,61.8,200,0,1,126571
4083,27200,111200,0.17,1526,0,192,2,0,0,4,3,1,88,0,0,1,162524
4084,18900,75000,0.13,972,0,120,2,0,0,3,3,1,60.9,0,0,1,123124
4085,31400,73900,0.31,1299,0,0,1,0,1,4,3,1,86.9,0,0,0,107364
4086,30200,64600,0.27,704,0,0,1,0,0,2,2,1,58,0,0,0,105000
4087,28400,98400,0.22,1040,360,0,1,0,0,3,2,1,49.9,264,0,1,124109
4088,25200,67700,0.16,796,0,0,1,0,0,2,2,1,55.9,0,0,0,94067
4089,21700,97300,0.14,1024,0,0,1,0,0,3,2,1,52.9,0,0,1,137899
4090,28000,75200,0.2,756,0,173,1,0,0,2,2,1,58.9,0,0,0,118199
4091,27000,116500,0.21,1162,420,104,2,0,1,2,3,1,64.8,0,0,1,130511
4092,30000,134900,0.23,1501,250,0,1,1,0,3,3,1,66.9,494,0,1,152575
4093,28000,79700,0.18,848,424,0,2,0,0,2,7,1,58.9,0,0,1,108349
4094,21300,106500,0.15,1265,0,272,1,0,0,2,3,1,57.8,0,0,1,130511
4095,21600,94400,0.15,1373,0,0,1,0,0,2,4,1,56.8,0,0,0,117706
4096,22900,67900,0.15,732,0,48,1,0,0,2,1,1,70.9,0,0,1,109827
4097,23500,88900,0.15,888,0,0,1,0,0,3,2,1,58.8,0,0,1,121154
4098,28100,113500,0.21,1071,440,0,1,1,1,3,2,1,35.9,0,0,1,149719
4099,29400,77200,0.26,1386,0,0,2,0,0,5,1,1,90,0,0,1,125094
4100,31500,130600,0.32,1148,230,348,1,1,0,3,2,1,37,0,0,1,142824
4101,14800,94000,0.19,958,0,0,1,0,0,3,2,1,52,0,0,1,108349
4102,17500,67600,0.23,1377,0,0,1,0,0,3,3,1,104,200,0,1,99500
4103,11100,51500,0.23,746,0,60,1,0,0,1,2,0,16.8,728,0,0,56145
4104,18600,89900,0.19,920,0,0,1,0,0,3,2,1,52,0,0,1,120070
4105,14900,89200,0.17,969,304,0,1,1,0,3,2,1,44,0,0,0,116869
4106,19600,55000,0.21,768,0,0,1,0,0,2,3,1,88.9,0,0,1,75332
4107,14300,20000,0.13,936,0,0,1,0,0,2,3,0,91.8,0,1,0,76731
4108,9000,43800,0.15,1054,0,0,1,0,0,3,2,0,103,0,0,0,56145
4109,20900,64400,0.3,1234,0,0,1,0,0,3,3,1,89,240,0,1,59099
4110,15600,80100,0.16,1160,0,0,2,0,0,2,4,1,67,0,0,1,88649
4111,36800,142600,0.3,1492,0,150,2,1,1,3,3,1,7.8,400,0,0,196998
4112,33500,156500,0.2,1512,0,352,2,1,1,3,3,1,6,712,0,0,175230
4113,28800,28000,0.31,576,0,0,1,0,0,2,2,0,61.9,0,0,0,71904
4114,22300,75600,0.42,1020,288,160,1,0,1,2,3,1,57.8,0,0,0,86679
4115,19700,71400,0.36,1404,0,0,1,0,0,3,3,1,53.8,0,0,0,73874
4116,16400,56500,0.21,1012,0,0,1,0,0,3,2,0,59.9,0,1,0,52697
4117,19900,97400,0.25,1056,0,0,1,1,0,3,2,1,5.9,480,0,0,93574
4118,18300,72400,0.16,1303,0,0,1,0,0,3,2,0,60.8,0,0,0,74859
4119,18700,44900,0.17,798,0,0,1,0,0,2,3,1,88.9,0,0,1,64024
4120,18200,105800,0.17,992,480,120,1,1,1,3,2,1,24.9,0,0,0,118199
4121,18100,53500,0.16,748,0,0,1,0,0,2,2,0,78,0,0,0,73874
4122,26600,128500,0.18,1436,0,128,2,0,0,3,2,1,10.8,460,0,0,146173
4123,16700,71000,0.21,864,0,0,1,0,0,3,2,1,40,322,0,1,124000
4124,26600,61600,0.5,928,0,0,1,0,0,3,2,0,76.9,0,1,0,29599
4125,19700,59500,0.29,616,0,240,1,0,0,1,3,1,57,0,0,1,72397
4126,64900,309500,0.41,2158,1000,180,3,0,2,3,3,1,4.9,746,0,0,354597
4127,18300,80500,0.16,960,0,0,1,0,0,3,2,1,40.8,0,0,1,106379
4128,33800,206700,0.27,2197,0,0,2,1,1,3,3,1,7.8,780,0,0,201923
4129,24500,137000,0.31,1794,520,0,1,1,1,3,3,1,50.9,0,0,1,127950
