Property,LandValue,BuildingValue,Acres,AboveSpace,Basement,Deck,Baths,Toilets,Fireplaces,Beds,Rooms,AC,Age,Car,PoorCondition,GoodCondition,Price
642,34400,74400,0.24,1100,0,0,1,0,0,3,4,1,85.4,0,0,1,109642
643,28700,130100,0.2,1332,420,240,2,1,1,3,4,1,20.4,160,0,1,159739
644,31100,105400,0.17,1112,0,120,1,1,0,3,2,1,49.2,0,0,0,122000
645,32600,82500,0.23,1027,400,0,1,0,0,2,3,1,62.1,0,0,0,131500
646,30500,62200,0.18,981,360,0,1,0,0,3,2,0,62.7,0,1,0,67480
647,28000,90700,0.16,1024,600,184,1,0,0,2,3,1,61.2,0,0,1,128900
648,29400,134300,0.17,1808,500,0,1,1,1,4,3,1,42.3,0,0,1,162220
649,25200,114000,0.16,1215,0,120,1,0,1,2,4,1,80.4,0,0,1,134547
650,21500,149600,0.16,1530,360,0,2,1,0,4,3,1,36.4,0,0,1,171763
651,19800,49000,0.14,646,0,0,1,0,0,1,2,1,88.1,0,0,0,75370
652,31800,62400,0.32,979,0,216,1,0,0,2,3,1,91.5,0,0,1,113554
653,33500,96700,0.2,1391,0,0,1,0,1,3,4,1,76.5,0,0,1,132069
654,29800,95700,0.22,1228,0,0,1,0,0,2,3,1,87.6,0,0,1,137371
655,29100,145100,0.19,1572,600,0,2,0,1,2,4,1,76.6,0,0,1,196560
656,28900,156300,0.19,1417,450,252,2,1,1,3,4,1,67.6,0,0,1,168701
657,28700,120000,0.19,1239,0,0,1,1,1,2,4,1,68.6,520,0,1,151349
658,30500,150200,0.2,2097,0,216,2,0,1,3,3,1,83.3,0,0,1,186000
659,32300,101600,0.36,1314,400,0,1,0,0,3,3,1,55.1,0,0,0,142000
660,30100,125200,0.28,1160,580,0,1,0,0,3,3,1,52.4,264,0,1,140273
661,26300,98200,0.18,1086,0,0,1,0,0,3,2,1,48.6,0,0,1,131105
662,27700,106800,0.19,1147,0,0,1,1,0,2,3,1,49.7,0,0,1,125321
663,29700,119400,0.22,1147,286,0,1,1,0,3,4,1,48.1,0,0,1,151000
664,27000,104700,0.18,1008,500,0,2,0,0,3,2,1,50.4,0,0,1,134070
665,27300,129900,0.18,1427,600,0,2,0,1,3,2,1,50.4,0,0,0,131207
666,27100,145900,0.18,1618,960,0,1,2,1,3,3,1,47.1,420,0,1,156750
667,35700,151000,0.37,1307,0,550,2,0,1,2,3,1,42.7,500,0,0,162917
668,30500,82300,0.29,1474,0,0,1,1,1,2,4,0,82.3,0,0,0,92000
669,29300,70600,0.23,792,0,0,1,0,0,2,5,1,67.5,0,0,1,106874
670,29300,119200,0.2,1605,0,0,1,0,0,3,4,1,90.6,0,0,1,149421
671,23600,92800,0.17,981,0,120,1,0,0,2,4,1,61.3,0,0,1,118325
672,28600,101300,0.22,1250,0,120,1,1,0,3,3,1,61.6,0,0,1,131008
673,24900,83600,0.17,940,270,0,1,0,0,2,3,1,61.4,0,0,0,118230
674,24700,96600,0.17,940,0,0,1,0,0,2,2,1,61.3,0,0,1,138364
675,24900,103500,0.17,1405,0,0,2,0,0,3,2,1,61.3,0,0,1,141900
676,26500,86700,0.18,908,0,0,1,0,0,2,2,1,58.6,0,0,0,108932
677,25000,116300,0.16,1808,0,180,2,0,0,4,4,1,83.6,0,0,1,146047
678,29000,55100,0.2,728,0,0,1,0,1,2,2,0,84.7,0,0,0,107968
679,28800,81600,0.19,750,400,0,1,0,1,2,2,1,53.5,0,0,1,104966
680,23900,143100,0.16,1467,0,180,1,1,1,4,3,1,80.7,0,0,1,170629
681,24800,122300,0.16,1296,0,288,1,0,1,3,3,1,84.4,0,0,1,132639
682,32200,97000,0.29,1197,0,0,1,1,0,3,4,1,61.4,0,0,1,120234
683,35600,79700,0.24,920,0,0,1,0,0,2,2,1,39.4,0,0,0,104966
684,25500,89100,0.17,865,0,54,1,0,0,2,2,1,58.4,0,0,1,111646
685,25500,117600,0.17,1492,0,49,1,0,1,3,3,1,82.2,0,0,1,131000
686,24900,97400,0.17,1008,0,0,1,0,0,3,2,1,60.3,0,0,1,125005
687,24800,100400,0.17,1212,300,288,1,0,0,3,3,1,67.5,0,0,1,136889
688,25900,110300,0.17,1185,300,0,1,1,1,2,4,1,66.3,0,0,1,135000
689,21400,68800,0.16,1144,0,184,1,0,0,3,3,1,84.3,0,0,1,123574
690,21400,96000,0.16,1056,449,300,1,0,0,2,3,1,66.4,0,0,1,116417
691,19800,85800,0.13,995,0,0,1,0,1,2,2,1,67.2,0,0,1,76000
692,23200,117600,0.15,1786,0,0,1,0,0,2,3,1,67.5,0,0,1,150769
693,26900,59600,0.17,796,0,241,1,0,0,2,2,1,39.7,384,0,1,110860
694,27200,110400,0.17,1273,230,0,2,0,1,4,3,1,83.7,0,0,1,141709
695,27200,112200,0.17,1622,0,216,1,1,1,4,3,1,84.4,0,0,1,146952
696,24200,82000,0.16,1220,0,240,1,0,1,2,5,1,78.7,0,0,1,80446
697,24900,103500,0.16,1672,0,0,1,0,1,3,4,1,96.3,0,0,1,155000
698,29300,118700,0.2,1277,300,0,1,1,0,3,3,1,54.5,0,0,1,163881
699,27000,69400,0.17,832,0,104,1,0,0,2,2,1,60.1,0,0,0,118500
700,38200,110800,0.5,1204,500,140,1,0,0,3,2,1,58,0,0,1,150000
701,27700,111200,0.2,1637,300,144,2,0,1,2,4,1,70.6,0,0,1,149421
702,32600,81600,0.35,1076,315,0,1,0,0,3,2,1,66.1,0,0,1,105000
703,28500,83500,0.21,1044,0,0,1,0,0,3,2,1,51.5,0,0,1,104594
704,24200,118400,0.23,1533,500,0,2,0,0,4,4,1,51.5,0,0,0,129776
705,21500,108900,0.16,1274,0,0,1,0,0,2,3,1,65.7,0,0,1,130141
706,21500,70600,0.16,812,0,0,1,0,0,2,3,1,69.4,0,1,0,28627
707,25200,116100,0.16,1827,0,0,1,0,1,4,3,1,83.3,0,0,0,165000
708,27800,71300,0.19,840,0,0,1,0,0,2,2,0,61.4,0,0,1,90652
709,31400,133400,0.26,1260,400,0,1,0,1,3,3,1,56.6,528,0,0,123711
710,27300,118700,0.18,1140,0,0,1,0,0,2,3,1,52.3,240,0,1,128822
711,25600,89100,0.17,1242,0,0,1,0,0,4,2,1,53.4,0,0,0,128726
712,22900,127700,0.16,1300,0,560,1,1,0,3,3,1,53.7,0,0,1,150288
713,25200,79300,0.14,864,0,272,1,0,0,3,2,1,57.5,0,0,1,119280
714,30000,129600,0.17,1756,350,288,2,1,1,3,4,1,59,0,0,1,163000
715,26800,82100,0.2,726,450,0,1,0,0,2,2,1,56.5,0,0,0,112789
716,23100,89800,0.16,1079,425,0,1,0,0,3,2,0,56.7,0,0,0,114909
717,23800,91700,0.16,1290,0,264,1,1,1,2,3,1,84.3,0,0,1,105634
718,29900,131600,0.19,1235,200,48,1,1,0,3,4,1,49.3,0,0,1,171763
719,28900,114300,0.16,1463,0,0,2,1,0,3,2,1,57.4,0,0,1,150674
720,28500,117000,0.2,1221,0,0,1,1,0,3,2,1,48.5,0,0,1,139781
721,14500,110200,0.16,1948,0,528,2,0,0,3,5,1,98.7,0,0,1,173424
722,14700,64800,0.16,1458,0,0,1,1,0,3,3,0,98.7,0,0,0,72300
723,14700,93100,0.16,1444,1000,0,2,0,0,4,1,1,98.5,0,0,0,112314
724,27600,107600,0.21,1289,0,100,1,0,0,3,2,1,57.6,0,0,1,127249
725,21200,132000,0.14,1603,375,0,1,1,1,3,4,1,56.4,0,0,0,154109
726,27000,108700,0.18,1143,578,0,1,1,0,3,2,1,47.6,0,0,1,135925
727,25700,107700,0.16,1111,0,0,2,0,0,2,3,1,63.6,0,0,1,139781
728,26600,98800,0.18,1148,570,261,1,1,0,3,3,1,53.4,0,0,1,132639
729,28200,92300,0.19,1052,300,0,1,0,0,3,3,1,53.6,0,0,1,123393
730,29100,69200,0.17,775,0,0,1,0,0,2,2,1,59.5,0,0,1,125224
731,30500,91700,0.24,936,0,160,1,0,0,2,2,1,54.1,384,0,1,135000
732,21600,72600,0.29,816,400,0,1,0,0,2,3,1,57.5,0,0,0,91098
733,25800,112300,0.17,1588,500,0,1,1,0,3,3,1,55.7,0,0,1,138817
734,39300,134400,0.53,1999,0,0,1,0,1,4,4,1,91.3,0,0,1,176534
735,28700,154000,0.23,1798,360,240,2,1,0,5,2,1,47.6,0,0,0,134961
736,25900,100600,0.16,1425,0,0,1,1,0,4,3,1,67.1,0,0,0,118780
737,22600,77700,0.15,938,0,96,1,0,0,2,3,1,67.2,0,0,1,114500
738,22400,116300,0.15,1195,300,160,1,0,0,3,2,0,58.5,0,0,1,133116
739,34900,111200,0.24,1454,350,0,1,1,0,3,3,1,66.5,0,0,1,147975
740,24300,95000,0.16,917,450,280,1,1,0,3,3,0,58.2,0,0,1,124000
741,29900,83500,0.23,1184,0,0,1,0,1,3,2,1,86.3,0,0,1,135000
742,26000,97200,0.19,1380,360,170,1,0,0,2,3,1,66.3,0,0,1,124051
743,22200,66400,0.14,896,0,0,1,0,1,2,3,1,86.6,0,0,0,109414
744,30400,97500,0.26,1123,0,0,1,0,0,2,2,1,55.3,0,0,1,115463
745,28600,125600,0.21,1888,0,0,1,2,1,4,4,1,42,0,0,1,157000
746,31900,109900,0.25,1350,520,252,2,1,1,3,2,1,42.6,0,0,0,149421
